학원명,주소,"설립자
강사","교습
과정","교습
과목",정원,"교습
기간","총교습시간
(분)",기숙사비,피복비,차량비,"적용일
(최종교습비변경일)",경도,위도,경위도
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),열람료,101,0개월 1일,0,"13,000","13,000",0,2014.04.14,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),성인일반석요금,101,1개월 0일,0,"195,000","195,000",0,2015.04.21,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),성인독립형좌석요금,101,1개월 0일,0,"225,000","225,000",0,2015.04.21,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),성인1일이용료,101,1개월 0일,0,"15,000","15,000",0,2015.04.21,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),성인5일권이용료,101,1개월 0일,0,"67,000","67,000",0,2015.04.21,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),성인10일권이용료,101,1개월 0일,0,"120,000","120,000",0,2015.04.21,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),성인15일권이용료,101,2개월 0일,0,"160,000","160,000",0,2015.04.21,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),성인20일권이용료,101,2개월 0일,0,"200,000","200,000",0,2015.04.21,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),성인50시간요금,101,1개월 0일,0,"125,000","125,000",0,2015.04.21,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),성인80시간요금,101,2개월 0일,0,"149,600","149,600",0,2015.04.21,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),성인200시간요금,101,3개월 0일,0,"374,000","374,000",0,2015.04.21,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),학생5일권쿠폰,101,1개월 0일,0,"58,000","58,000",0,2015.04.21,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),학생10일권쿠폰,101,1개월 0일,0,"100,000","100,000",0,2015.04.21,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),학생15일권쿠폰,101,2개월 0일,0,"140,000","140,000",0,2015.04.21,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),학생20일권쿠폰,101,2개월 0일,0,"180,000","180,000",0,2015.04.21,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),성인주중종일,101,1개월 0일,0,"130,000","130,000",0,2017.01.18,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),성인주중주간,101,1개월 0일,0,"80,000","80,000",0,2017.01.18,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),학생일반석(자유석),101,1개월 0일,0,"175,000","175,000",0,2018.01.12,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
토즈우장산스마트독서실,서울특별시 강서구 강서로 213,2,독서실(유아/초·중·고),학생일반석(1인석),101,1개월 0일,0,"175,000","175,000",0,2018.01.12,126.8369848,37.54476162,"126.836984771761,37.5447616159449"
퍼스트클래스프리미엄독서실,서울특별시 강서구 우장산로 24,3,독서실(유아/초·중·고),학생,67,1개월 0일,0,"144,000","144,000",0,2018.03.26,126.8398055,37.55442606,"126.83980546394,37.5544260628758"
퍼스트클래스프리미엄독서실,서울특별시 강서구 우장산로 24,3,독서실(유아/초·중·고),성인(1인실),67,1개월 0일,0,"205,000","205,000",0,2018.03.26,126.8398055,37.55442606,"126.83980546394,37.5544260628758"
퍼스트클래스프리미엄독서실,서울특별시 강서구 우장산로 24,3,독서실(유아/초·중·고),성인(다인실),67,1개월 0일,0,"195,000","195,000",0,2018.03.26,126.8398055,37.55442606,"126.83980546394,37.5544260628758"
푸른솔독서실,서울특별시 강서구 화곡로66길 76,2,독서실(유아/초·중·고),일반실 B,148,1개월 0일,0,"70,000","70,000",0,2014.06.23,126.8574207,37.55661672,"126.857420654566,37.5566167169327"
푸른솔독서실,서울특별시 강서구 화곡로66길 76,2,독서실(유아/초·중·고),일반실 C,148,1개월 0일,0,"80,000","80,000",0,2014.06.23,126.8574207,37.55661672,"126.857420654566,37.5566167169327"
푸른솔독서실,서울특별시 강서구 화곡로66길 76,2,독서실(유아/초·중·고),특석 A,148,1개월 0일,0,"90,000","90,000",0,2014.06.23,126.8574207,37.55661672,"126.857420654566,37.5566167169327"
푸른솔독서실,서울특별시 강서구 화곡로66길 76,2,독서실(유아/초·중·고),특석 B,148,1개월 0일,0,"100,000","100,000",0,2014.06.23,126.8574207,37.55661672,"126.857420654566,37.5566167169327"
푸른솔독서실,서울특별시 강서구 화곡로66길 76,2,독서실(유아/초·중·고),특별실 A,148,1개월 0일,0,"110,000","110,000",0,2014.06.23,126.8574207,37.55661672,"126.857420654566,37.5566167169327"
푸른솔독서실,서울특별시 강서구 화곡로66길 76,2,독서실(유아/초·중·고),특별실,148,1개월 0일,0,"85,000","85,000",0,2017.03.29,126.8574207,37.55661672,"126.857420654566,37.5566167169327"
플랜에이독서실,서울특별시 강서구 강서로 279,5,독서실(유아/초·중·고),"닫힌1인석(성인,1일)",73,0개월 1일,0,"13,000","13,000",0,2018.09.14,126.8360719,37.5506845,"126.836071863426,37.5506845032288"
플랜에이독서실,서울특별시 강서구 강서로 279,5,독서실(유아/초·중·고),"닫힌1인석(성인,1월)",73,1개월 0일,0,"170,000","170,000",0,2018.09.14,126.8360719,37.5506845,"126.836071863426,37.5506845032288"
플랜에이독서실,서울특별시 강서구 강서로 279,5,독서실(유아/초·중·고),"닫힌1인석(학생,1일)",73,0개월 1일,0,"11,000","11,000",0,2018.09.14,126.8360719,37.5506845,"126.836071863426,37.5506845032288"
플랜에이독서실,서울특별시 강서구 강서로 279,5,독서실(유아/초·중·고),"닫힌1인석(학생,1월)",73,1개월 0일,0,"143,000","143,000",0,2018.09.14,126.8360719,37.5506845,"126.836071863426,37.5506845032288"
플랜에이독서실,서울특별시 강서구 강서로 279,5,독서실(유아/초·중·고),"높은칸막이(성인,1일)",73,0개월 1일,0,"12,000","12,000",0,2018.09.14,126.8360719,37.5506845,"126.836071863426,37.5506845032288"
플랜에이독서실,서울특별시 강서구 강서로 279,5,독서실(유아/초·중·고),"높은칸막이(성인,1월)",73,1개월 0일,0,"160,000","160,000",0,2018.09.14,126.8360719,37.5506845,"126.836071863426,37.5506845032288"
플랜에이독서실,서울특별시 강서구 강서로 279,5,독서실(유아/초·중·고),"높은칸막이(학생,1일)",73,0개월 1일,0,"10,000","10,000",0,2018.09.14,126.8360719,37.5506845,"126.836071863426,37.5506845032288"
플랜에이독서실,서울특별시 강서구 강서로 279,5,독서실(유아/초·중·고),"높은칸막이(학생,1월)",73,1개월 0일,0,"140,000","140,000",0,2018.09.14,126.8360719,37.5506845,"126.836071863426,37.5506845032288"
플랜에이독서실,서울특별시 강서구 강서로 279,5,독서실(유아/초·중·고),"낮은칸막이(성인,1일)",73,0개월 1일,0,"11,000","11,000",0,2018.09.14,126.8360719,37.5506845,"126.836071863426,37.5506845032288"
플랜에이독서실,서울특별시 강서구 강서로 279,5,독서실(유아/초·중·고),"낮은칸막이(성인,1월)",73,1개월 0일,0,"150,000","150,000",0,2018.09.14,126.8360719,37.5506845,"126.836071863426,37.5506845032288"
플랜에이독서실,서울특별시 강서구 강서로 279,5,독서실(유아/초·중·고),"낮은칸막이(학생,1일)",73,0개월 1일,0,"9,000","9,000",0,2018.09.14,126.8360719,37.5506845,"126.836071863426,37.5506845032288"
플랜에이독서실,서울특별시 강서구 강서로 279,5,독서실(유아/초·중·고),"낮은칸막이(학생,1월)",73,1개월 0일,0,"137,000","137,000",0,2018.09.14,126.8360719,37.5506845,"126.836071863426,37.5506845032288"
플랜에이독서실,서울특별시 강서구 강서로 279,5,독서실(유아/초·중·고),"오픈석(성인,1일)",73,0개월 1일,0,"10,000","10,000",0,2018.09.14,126.8360719,37.5506845,"126.836071863426,37.5506845032288"
플랜에이독서실,서울특별시 강서구 강서로 279,5,독서실(유아/초·중·고),"오픈석(성인,1월)",73,1개월 0일,0,"145,000","145,000",0,2018.09.14,126.8360719,37.5506845,"126.836071863426,37.5506845032288"
플랜에이독서실,서울특별시 강서구 강서로 279,5,독서실(유아/초·중·고),"오픈석(학생,1일)",73,0개월 1일,0,"8,000","8,000",0,2018.09.14,126.8360719,37.5506845,"126.836071863426,37.5506845032288"
플랜에이독서실,서울특별시 강서구 강서로 279,5,독서실(유아/초·중·고),"오픈석(학생,1월)",73,1개월 0일,0,"135,000","135,000",0,2018.09.14,126.8360719,37.5506845,"126.836071863426,37.5506845032288"
하이젠독서실,서울특별시 강서구 공항대로 365,2,독서실(유아/초·중·고),독서실,103,1개월 0일,0,"120,000","120,000",0,2011.12.30,126.848313,37.55773206,"126.84831300979,37.5577320637214"
한우리독서실,서울특별시 강서구 가로공원로76가길 9,2,독서실(유아/초·중·고),월열람료,115,1개월 0일,0,"100,000","100,000",0,2015.10.16,126.8395029,37.53323642,"126.839502893073,37.5332364196781"
한우리독서실,서울특별시 강서구 가로공원로76가길 9,2,독서실(유아/초·중·고),일열람료(성인),20,1개월 0일,0,"8,000","8,000",0,2019.11.15,126.8395029,37.53323642,"126.839502893073,37.5332364196781"
한우리독서실,서울특별시 강서구 가로공원로76가길 9,2,독서실(유아/초·중·고),독서실월사용료,115,1개월 0일,1,"110,000","110,000",0,2019.11.15,126.8395029,37.53323642,"126.839502893073,37.5332364196781"
해냄독서실,서울특별시 강서구 강서로62길 98,2,독서실(유아/초·중·고),1인실대,50,1개월 0일,0,"130,000","130,000",0,2012.10.04,126.8450141,37.56169883,"126.845014067467,37.5616988297823"
해냄독서실,서울특별시 강서구 강서로62길 98,2,독서실(유아/초·중·고),1인실소,50,1개월 0일,0,"110,000","110,000",0,2012.10.04,126.8450141,37.56169883,"126.845014067467,37.5616988297823"
해냄독서실,서울특별시 강서구 강서로62길 98,2,독서실(유아/초·중·고),1인실중,50,1개월 0일,0,"120,000","120,000",0,2012.10.04,126.8450141,37.56169883,"126.845014067467,37.5616988297823"
가온스터디센터은천독서실,서울특별시 관악구 은천로 81,3,독서실(유아/초·중·고),열람료(월),65,1개월 0일,28800,"130,000","130,000",0,2018.10.01,126.944318,37.48704037,"126.944317961647,37.4870403661231"
가온스터디센터은천독서실,서울특별시 관악구 은천로 81,3,독서실(유아/초·중·고),열람료(일),65,0개월 1일,960,"10,000","10,000",0,2018.10.01,126.944318,37.48704037,"126.944317961647,37.4870403661231"
가온스터디센터은천독서실,서울특별시 관악구 은천로 81,3,독서실(유아/초·중·고),열람료(일부성인),65,1개월 0일,28800,"160,000","160,000",0,2018.10.01,126.944318,37.48704037,"126.944317961647,37.4870403661231"
강남독서실,서울특별시 관악구 법원단지길 28,2,독서실(유아/초·중·고),열람료1,90,1개월 0일,27000,"100,000","100,000",0,2012.06.22,126.9192488,37.47416588,"126.919248807252,37.4741658821631"
강남독서실,서울특별시 관악구 법원단지길 28,2,독서실(유아/초·중·고),열람료2,90,1개월 0일,27000,"7,000","7,000",0,2012.06.22,126.9192488,37.47416588,"126.919248807252,37.4741658821631"
두영독서실,서울특별시 관악구 미성길 60,2,독서실(유아/초·중·고),가족할인,80,1개월 0일,27000,"110,000","110,000",0,2016.09.09,126.9138314,37.47449831,"126.913831377447,37.4744983125547"
